ch2,ch3,ch4,ch6,ch7,ch8,cD2,cD3,cD4,cD5,cA5,label
-0.3346909344358169,-1.6929771008749432,-0.1319270995573558,-0.257705170987312,-0.11417494610133745,-0.7270063337306268,0.3956788691025187,-0.37827733353907605,-0.9307009673180267,-1.2161301250291732,-2.593230845646899,0
-0.3963557472469116,-1.0920310538382216,-0.5652409337976124,-0.7088830357931861,-1.1386392662665903,-0.5063857081232787,-0.4860477383642927,-0.9975267971384819,-0.7338781240653938,-0.923046993320121,-1.0460567514955883,0
-1.2140791498211299,-1.9167862979416683,-1.202401373558558,-0.871272380582362,-1.4049578347123506,-1.892782793600475,-1.4410170209344444,-1.2743603356422035,-1.1958060721385668,-2.5601479865849748,-2.241002064546729,0
-0.8456783345188054,-1.4833620439887032,-1.3599034781669297,-0.7221286044776855,-0.4171602195508827,-1.9538583756874413,-1.933980871476529,-1.204134709936561,-1.2619366458162864,-0.8865873679497334,-1.886504289675766,0
-0.849683296667923,-0.7523588228807907,-1.2328909089650029,-0.7825121396721353,-0.4534129503215587,0.36683329487885113,-2.6516147933159324,-0.8512847566756792,-0.46854341223059537,-0.01014243852996445,-0.7412774774881187,0
-1.3457541129957888,-1.7470298758946288,-1.9004863822339133,-1.6448041665963664,-1.6284347494727336,-0.7190785176151598,-2.792480426051716,-0.08021093457966907,-1.4438236195182317,-2.3112663485036777,-2.462208295009359,0
-1.9128011545651287,-1.6733971707807567,-1.9032407198102046,-1.613084141278841,-1.49227056053147,-0.24964479265918346,-3.241294132218271,-1.707776158567177,-0.770090181222435,-0.9910950192011913,-1.6375159820092593,0
0.6527392380524707,0.9913690991523697,-0.3187284930312729,0.26046263071218567,1.2932185715486832,0.2446772793440048,-0.9492600829033555,-0.6658581746170624,1.5425478601790543,1.258541833284316,0.8510624530095497,0
-1.6942716622708653,-0.8505616357395182,-1.7478097839949494,-1.6849895316014247,-1.54501741280646,-0.7089293982744079,-0.8399521829674548,-0.7567794310530399,-1.5073705826688677,-2.634847232159849,-2.7026860671285156,0
-1.4209846169380196,-0.4611395595417763,-1.5467222500240971,-1.1771018363462586,-1.1925904262704443,-0.49205643691034245,-0.6604857272255323,-1.3628187441921573,-1.0358826101463638,-1.3547113663716452,-1.1598134382580856,0
